name,objective,method,structure,target,zero_handling,arm,total_predicted_reserve,total_true_reserve,total_reserve_error,total_reserve_error_pct,max_ay_error_pct,rmse,mae
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_dy_zcv,1024660621.7601545,363119152.06,661541469.7001545,182.1830288893285,989.8915356548135,79068.02459965985,6999.368972082607
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_global,1064486085.2847059,363119152.06,701366933.2247059,193.15063092811354,989.8915356548135,78950.79102405751,7212.313641157274
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_type,1071578211.9498625,363119152.06,708459059.8898625,195.10374373555496,1135.7909181336029,78910.08436394173,7192.860000264365
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,cv_type_bs1,1015995155.65978,363119152.06,652876003.5997801,179.79663146269468,940.2433021223815,78852.76564650446,6955.165786652062
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,duan,1015995155.65978,363119152.06,652876003.5997801,179.79663146269468,940.2433021223815,78852.76564650446,6955.165786652062
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,insample_global,1020752985.020751,363119152.06,657633832.960751,181.10689817101326,945.1146837405124,78861.66844433417,6980.354153430669
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,iso_global,1084539963.964403,363119152.06,721420811.904403,198.67330263681575,1009.9768147958557,79080.70295684454,7296.378944154101
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,none,1015995155.65978,363119152.06,652876003.5997801,179.79663146269468,940.2433021223815,78852.76564650446,6955.165786652062
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,paper,1015995155.65978,363119152.06,652876003.5997801,179.79663146269468,940.2433021223815,78852.76564650446,6955.165786652062
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,shift_dy_bs1,966851919.1783588,363119152.06,603732767.1183589,166.26299210420083,989.9392753129345,79364.67441469946,6695.964348458526
random_forest__single_model__raw__two_stage,mse_raw,random_forest,single_model,raw,two_stage,shift_global,1064489883.2078886,363119152.06,701370731.1478887,193.15167684462912,989.9392753129345,78950.78427306683,7212.33809558644
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_dy,384326093.7047739,363119152.06,21206941.6447739,5.840215676993477,987.7349231825249,78516.26495093646,3297.5737074375565
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_dy_bs1,392557761.129012,363119152.06,29438609.069011986,8.107148549451255,950.2211767326232,78492.01346744383,3348.068655465827
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_dy_bsmean,380688020.74111986,363119152.06,17568868.68111986,4.8383205847035216,918.4552071555592,78491.07144586486,3296.014333873755
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_dy_heur,385726475.18487334,363119152.06,22607323.12487334,6.2258691111775395,987.7349231825249,78508.58009956715,3304.6972152468593
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_dy_zcv,392557761.129012,363119152.06,29438609.069011986,8.107148549451255,950.2211767326232,78492.01346744383,3348.068655465827
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_global,384326093.7047739,363119152.06,21206941.6447739,5.840215676993477,987.7349231825249,78516.26495093646,3297.5737074375565
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_type,436391813.3375836,363119152.06,73272661.2775836,20.178682634034235,1216.2916563306796,78518.79047241446,3467.086048155557
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,cv_type_bs1,392850514.47415346,363119152.06,29731362.414153457,8.187770390376103,950.2211767326232,78138.35598241916,3283.1898662729127
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,duan,392557761.129012,363119152.06,29438609.069011986,8.107148549451255,950.2211767326232,78492.01346744383,3348.068655465827
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,insample_global,403628555.8266984,363119152.06,40509403.76669842,11.155953503660102,968.7840402687373,78378.08343536839,3396.6369495735216
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,iso_global,413790588.76770955,363119152.06,50671436.70770955,13.954493014275615,1093.4037602362405,78826.25471585603,3400.362359729789
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,none,392557761.129012,363119152.06,29438609.069011986,8.107148549451255,950.2211767326232,78492.01346744383,3348.068655465827
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,paper,392557761.129012,363119152.06,29438609.069011986,8.107148549451255,950.2211767326232,78492.01346744383,3348.068655465827
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,shift_dy_bs1,392557761.129012,363119152.06,29438609.069011986,8.107148549451255,950.2211767326232,78492.01346744383,3348.068655465827
random_forest_poisson__multi_step__raw__two_stage,poisson_rf,random_forest,multi_step,raw,two_stage,shift_global,384333493.5048786,363119152.06,21214341.44487858,5.842253520511973,987.7700343965765,78516.2365036702,3297.6112755938057
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_dy,595823657.0778046,363119152.06,232704505.01780456,64.08488885746065,243.5357207500947,79829.49152032743,4683.000012765081
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_dy_bs1,605639977.2302399,363119152.06,242520825.17023987,66.7882219360787,247.79922793927608,79866.59068937515,4742.642939399998
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_dy_bsmean,608138992.2533073,363119152.06,245019840.19330734,67.47642992755763,249.23969341202624,79872.81143155236,4755.223572086078
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_dy_heur,595181701.3600546,363119152.06,232062549.3000546,63.908099582064935,243.52320656007453,79844.02041861092,4681.965485251523
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_dy_zcv,605639977.2302399,363119152.06,242520825.17023987,66.7882219360787,247.79922793927608,79866.59068937515,4742.642939399998
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_global,595823657.0778046,363119152.06,232704505.01780456,64.08488885746065,243.5357207500947,79829.49152032743,4683.000012765081
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_type,504804951.5487987,363119152.06,141685799.48879868,39.01909295750592,152.17378959070479,80109.71167671199,4002.548919698626
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,cv_type_bs1,472792837.34286594,363119152.06,109673685.28286594,30.20322245760918,152.14130141643545,79290.21050173571,3877.1942483906014
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,duan,605639977.2302399,363119152.06,242520825.17023987,66.7882219360787,247.79922793927608,79866.59068937515,4742.642939399998
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,insample_global,604309804.2989987,363119152.06,241190652.2389987,66.42190335340548,246.67007169467263,79844.22248630799,4734.51432249567
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,iso_global,541763438.6150938,363119152.06,178644286.55509382,49.19715348023712,202.0538985597526,80383.4318949919,4384.305704806387
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,none,605639977.2302399,363119152.06,242520825.17023987,66.7882219360787,247.79922793927608,79866.59068937515,4742.642939399998
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,paper,605639977.2302399,363119152.06,242520825.17023987,66.7882219360787,247.79922793927608,79866.59068937515,4742.642939399998
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,shift_dy_bs1,605639977.2302399,363119152.06,242520825.17023987,66.7882219360787,247.79922793927608,79866.59068937515,4742.642939399998
random_forest_poisson__per_dy__raw__include_zeros,poisson_rf,random_forest,per_dy,raw,include_zeros,shift_global,595828354.7458868,363119152.06,232709202.6858868,64.08618255625225,243.53784096110408,79829.60988005938,4683.046963804664
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_dy,599436929.8549824,363119152.06,236317777.79498237,65.07995418427679,233.5181569047891,79942.83209338556,4703.607075032188
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_dy_bs1,560367953.462356,363119152.06,197248801.40235597,54.32068242155499,215.6332585096515,79799.3431821716,4490.340478634623
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_dy_bsmean,565417254.3811629,363119152.06,202298102.32116288,55.71121797721541,218.4925497530404,79811.26027044335,4515.47430041646
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_dy_heur,599144589.6434677,363119152.06,236025437.58346766,64.99944611692308,233.51521522289548,79948.3107692548,4703.217090574426
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_dy_zcv,560367953.462356,363119152.06,197248801.40235597,54.32068242155499,215.6332585096515,79799.3431821716,4490.340478634623
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_global,599436929.8549824,363119152.06,236317777.79498237,65.07995418427679,233.5181569047891,79942.83209338556,4703.607075032188
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_type,514747331.3521063,363119152.06,151628179.29210627,41.75714181747483,161.74110370083943,80403.17344395474,4123.133792772006
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,cv_type_bs1,485022559.2533481,363119152.06,121903407.19334811,33.57118634524829,165.21877270792652,79507.3674174747,3995.4808926537366
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,duan,560367953.462356,363119152.06,197248801.40235597,54.32068242155499,215.6332585096515,79799.3431821716,4490.340478634623
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,insample_global,567418818.1503582,363119152.06,204299666.0903582,56.26243202302938,218.96790851403685,79831.96285689679,4528.340390976997
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,iso_global,578924423.9380883,363119152.06,215805271.8780883,59.430980341799675,220.4388503949852,80446.22242008329,4556.912271675575
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,none,560367953.462356,363119152.06,197248801.40235597,54.32068242155499,215.6332585096515,79799.3431821716,4490.340478634623
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,paper,560367953.462356,363119152.06,197248801.40235597,54.32068242155499,215.6332585096515,79799.3431821716,4490.340478634623
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,shift_dy_bs1,560367953.462356,363119152.06,197248801.40235597,54.32068242155499,215.6332585096515,79799.3431821716,4490.340478634623
random_forest_poisson__per_dy__raw__two_stage,poisson_rf,random_forest,per_dy,raw,two_stage,shift_global,599433911.0350802,363119152.06,236314758.9750802,65.07912282633683,233.51427549097937,79942.82123525057,4703.60208098009
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_dy,987540379.9808841,363119152.06,624421227.9208841,171.96042246147013,1492.6106100784787,79591.24884211754,6856.5368461360285
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_dy_bs1,963702654.6744207,363119152.06,600583502.6144207,165.39571080381438,1492.6106100784787,79483.06587839406,6723.925126863519
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_dy_bsmean,946883874.5614331,363119152.06,583764722.5014331,160.76395838382405,1492.6106100784787,79450.25901670077,6630.787986192093
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_dy_heur,1055944318.0758449,363119152.06,692825166.0158448,190.79829914930122,1492.6106100784787,79306.59583206897,7209.9404892090015
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_dy_zcv,1003312999.5096097,363119152.06,640193847.4496098,176.30407094138272,1492.6106100784787,79391.54084609932,6931.304222993717
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_global,1081514649.7871528,363119152.06,718395497.7271528,197.84015622741066,1492.6106100784787,79173.77055883937,7354.913420043598
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_type,1104402627.5638866,363119152.06,741283475.5038867,204.1433152998222,1945.057242765707,79455.98563354716,7368.9024255505465
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,cv_type_bs1,1072621801.2671796,363119152.06,709502649.2071795,195.3911395700618,1754.8908543935,79227.2740975934,7231.511229137305
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,duan,1040020208.6346878,363119152.06,676901056.5746877,186.41293160511677,1431.5069650638707,79080.7482595016,7133.354189140608
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,insample_global,1040445776.2186615,363119152.06,677326624.1586616,186.53012938484267,1432.133644924079,79081.64394194022,7135.624040107929
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,iso_global,1143770392.1073318,363119152.06,780651240.0473318,214.9848708388537,1928.4449826702012,79850.84430653015,7660.538220028808
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,none,1040020208.6346878,363119152.06,676901056.5746877,186.41293160511677,1431.5069650638707,79080.7482595016,7133.354189140608
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,paper,1040020208.6346878,363119152.06,676901056.5746877,186.41293160511677,1431.5069650638707,79080.7482595016,7133.354189140608
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,shift_dy_bs1,963721459.9623296,363119152.06,600602307.9023297,165.40088962399017,1492.6488454937607,79482.77563144974,6723.992316480916
random_forest_poisson__single_model__raw__include_zeros,poisson_rf,random_forest,single_model,raw,include_zeros,shift_global,1081517768.0036678,363119152.06,718398615.9436679,197.84101495835264,1492.6488454937607,79173.76414500331,7354.933432279807
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_dy,1013623189.4197743,363119152.06,650504037.3597744,179.1434116513602,919.9883159616203,79560.48376471309,6952.79991874009
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_dy_bs1,962149368.010334,363119152.06,599030215.9503341,164.96794855132106,919.9883159616203,79321.38282070802,6666.944087501185
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_dy_bsmean,954834736.5265502,363119152.06,591715584.4665501,162.95355976398017,919.9883159616203,79305.76017995385,6626.882518658281
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_dy_heur,1077734723.0382988,363119152.06,714615570.9782989,196.7991957802929,919.9883159616203,79245.87945713567,7282.487768365262
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_dy_zcv,1018706693.6454015,363119152.06,655587541.5854015,180.54336651377602,919.9883159616203,79051.89068967648,6964.288306226328
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_global,1059602496.5032216,363119152.06,696483344.4432216,191.8057311193925,919.9883159616203,78898.65071908875,7182.348632150255
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_type,1068009136.3980073,363119152.06,704889984.3380072,194.12084995768407,1064.6116281415493,78862.08062566078,7169.2714288232555
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,cv_type_bs1,1011076351.6003157,363119152.06,647957199.5403156,178.4420336587618,873.276364090078,78803.32123139103,6925.383903304883
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,duan,1011076351.6003157,363119152.06,647957199.5403156,178.4420336587618,873.276364090078,78803.32123139103,6925.383903304883
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,insample_global,1016343667.5988572,363119152.06,653224515.5388572,179.89260875750273,878.3467568012314,78812.88144275524,6953.243705477072
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,iso_global,1085804555.3941293,363119152.06,722685403.3341293,199.0215606184045,1063.2458727962314,78686.50505209017,7292.8001064105665
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,none,1011076351.6003157,363119152.06,647957199.5403156,178.4420336587618,873.276364090078,78803.32123139103,6925.383903304883
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,paper,1011076351.6003157,363119152.06,647957199.5403156,178.4420336587618,873.276364090078,78803.32123139103,6925.383903304883
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,shift_dy_bs1,962186039.4359609,363119152.06,599066887.3759608,164.97804755750641,920.0366024609783,79320.9953515084,6667.114652884234
random_forest_poisson__single_model__raw__two_stage,poisson_rf,random_forest,single_model,raw,two_stage,shift_global,1059606335.2187102,363119152.06,696487183.1587102,191.80678826977052,920.0366024609783,78898.64419462848,7182.373355016863
